LECROYDDA3000 10053 Waveform
Segments 1 SegmentSize 100002
Segment TrigTime TimeSinceSegment1
#1 14-Jan-2002 02:43:06 0                 
Time Ampl
-2.160717e-006 0.0233057
-2.160667e-006 0.0340091
-2.160617e-006 0.0365987
-2.160567e-006 0.027449
-2.160517e-006 0.0260679
-2.160467e-006 0.0305564
-2.160417e-006 0.0284848
-2.160367e-006 0.0269311
-2.160317e-006 0.031247
-2.160267e-006 0.0290027
-2.160217e-006 0.021752
-2.160167e-006 0.0164003
-2.160117e-006 0.00673277
-2.160067e-006 0.00500642
-2.160017e-006 0.0148466
-2.159967e-006 0.0276216
-2.159917e-006 0.0317649
-2.159867e-006 0.029348
-2.159817e-006 0.0329733
-2.159767e-006 0.0248595
-2.159717e-006 0.00207162
-2.159667e-006 -0.00397061
-2.159617e-006 0.0191625
-2.159567e-006 0.0309017
-2.159517e-006 0.0231331
-2.159467e-006 0.0229605
-2.159417e-006 0.0281395
-2.159367e-006 0.0431588
-2.159317e-006 0.0543801
-2.159267e-006 0.0464389
-2.159217e-006 0.029348
-2.159167e-006 0.016573
-2.159117e-006 0.0179541
-2.159067e-006 0.0245142
-2.159017e-006 0.029348
-2.158967e-006 0.0331459
-2.158917e-006 0.0359081
-2.158867e-006 0.0269311
-2.158817e-006 0.00914966
-2.158767e-006 0.00138108
-2.158717e-006 0.00656014
-2.158667e-006 0.0158824
-2.158617e-006 0.0174361
-2.158567e-006 0.0186446
-2.158517e-006 0.0195078
-2.158467e-006 0.014674
-2.158417e-006 0.016573
-2.158367e-006 0.0234784
-2.158317e-006 0.0286574
-2.158267e-006 0.0269311
-2.158217e-006 0.014674
-2.158167e-006 0.00552432
-2.158117e-006 0.00414324
-2.158067e-006 0.00310743
-2.158017e-006 0.00241689
-2.157967e-006 0.00172635
-2.157917e-006 0.00690541
-2.157867e-006 0.0107034
-2.157817e-006 0.0245142
-2.157767e-006 0.0403966
-2.157717e-006 0.0248595
-2.157667e-006 0.00759595
-2.157617e-006 0.00569696
-2.157567e-006 0.0098402
-2.157517e-006 0.0238237
-2.157467e-006 0.0234784
-2.157417e-006 0.00656014
-2.157367e-006 0.00500642
-2.157317e-006 0.014674
-2.157267e-006 0.016573
-2.157217e-006 0.0179541
-2.157167e-006 0.0189899
-2.157117e-006 0.00880439
-2.157067e-006 -0.00448851
-2.157017e-006 -0.0143287
-2.156967e-006 -0.021752
-2.156917e-006 -0.0219247
-2.156867e-006 -0.010876
-2.156817e-006 -0.00276216
-2.156767e-006 0.0034527
-2.156717e-006 0.0136382
-2.156667e-006 0.0157098
-2.156617e-006 0.0117392
-2.156567e-006 0.0143287
-2.156517e-006 0.021752
-2.156467e-006 0.027449
-2.156417e-006 0.0205436
-2.156367e-006 0.0153645
-2.156317e-006 0.0281395
-2.156267e-006 0.0431588
-2.156217e-006 0.0488557
-2.156167e-006 0.0476473
-2.156117e-006 0.0523084
-2.156067e-006 0.0502368
-2.156017e-006 0.0322828
-2.155967e-006 0.0132929
-2.155917e-006 0.0100128
-2.155867e-006 0.0239963
-2.155817e-006 0.034527
-2.155767e-006 0.0258953
-2.155717e-006 0.0139834
-2.155667e-006 0.0105307
-2.155617e-006 0.0132929
-2.155567e-006 0.0210615
-2.155517e-006 0.0267584
-2.155467e-006 0.0257226
-2.155417e-006 0.0246868
-2.155367e-006 0.0350449
-2.155317e-006 0.0428135
-2.155267e-006 0.0486831
-2.155217e-006 0.0640476
-2.155167e-006 0.0756142
-2.155117e-006 0.0733699
-2.155067e-006 0.0661193
-2.155017e-006 0.0550706
-2.154967e-006 0.0414324
-2.154917e-006 0.02555
-2.154867e-006 0.00811385
-2.154817e-006 0.000690541
-2.154767e-006 0.00604223
-2.154717e-006 0.0210615
-2.154667e-006 0.0433314
-2.154617e-006 0.060077
-2.154567e-006 0.0782037
-2.154517e-006 0.0861449
-2.154467e-006 0.0757868
-2.154417e-006 0.0678456
-2.154367e-006 0.061976
-2.154317e-006 0.0574875
-2.154267e-006 0.0542074
-2.154217e-006 0.0571422
-2.154167e-006 0.0595591
-2.154117e-006 0.0555885
-2.154067e-006 0.047302
-2.154017e-006 0.0355628
-2.153967e-006 0.0321101
-2.153917e-006 0.0296932
-2.153867e-006 0.0167456
-2.153817e-006 0.00155372
-2.153767e-006 -0.0098402
-2.153717e-006 -0.00742331
-2.153667e-006 0.0110486
-2.153617e-006 0.0193351
-2.153567e-006 0.00897703
-2.153517e-006 -0.00431588
-2.153467e-006 0.00224426
-2.153417e-006 0.0182993
-2.153367e-006 0.0246868
-2.153317e-006 0.0131203
-2.153267e-006 -0.00673277
-2.153217e-006 -0.0105307
-2.153167e-006 -0.00241689
-2.153117e-006 0.00914966
-2.153067e-006 0.0124297
-2.153017e-006 -0.00725068
-2.152967e-006 -0.0329733
-2.152917e-006 -0.0357355
-2.152867e-006 -0.0378071
-2.152817e-006 -0.0393608
-2.152767e-006 -0.0241689
-2.152717e-006 -0.0126024
-2.152667e-006 -0.00949493
-2.152617e-006 -0.00707804
-2.152567e-006 -0.0164003
-2.152517e-006 -0.0343544
-2.152467e-006 -0.0422956
-2.152417e-006 -0.0372892
-2.152367e-006 -0.0169182
-2.152317e-006 0.00379797
-2.152267e-006 0.00276216
-2.152217e-006 -0.0034527
-2.152167e-006 -0.00811385
-2.152117e-006 -0.0115666
-2.152067e-006 -0.0141561
-2.152017e-006 -0.0215794
-2.151967e-006 -0.0272764
-2.151917e-006 -0.0258953
-2.151867e-006 -0.0195078
-2.151817e-006 -0.00914966
-2.151767e-006 -0.00138108
-2.151717e-006 -0.0120845
-2.151667e-006 -0.0200257
-2.151617e-006 -0.0150193
-2.151567e-006 -0.00034527
-2.151517e-006 0.0162277
-2.151467e-006 0.0177814
-2.151417e-006 0.0188172
-2.151367e-006 0.0307291
-2.151317e-006 0.0505821
-2.151267e-006 0.0599044
-2.151217e-006 0.0561064
-2.151167e-006 0.0640476
-2.151117e-006 0.0700899
-2.151067e-006 0.0692267
-2.151017e-006 0.0685362
-2.150967e-006 0.0624939
-2.150917e-006 0.0523084
-2.150867e-006 0.0393608
-2.150817e-006 0.0350449
-2.150767e-006 0.0372892
-2.150717e-006 0.0334912
-2.150667e-006 0.0362534
-2.150617e-006 0.0436767
-2.150567e-006 0.038325
-2.150517e-006 0.0288301
-2.150467e-006 0.0271037
-2.150417e-006 0.0314196
-2.150367e-006 0.0455757
-2.150317e-006 0.0562791
-2.150267e-006 0.0476473
-2.150217e-006 0.0359081
-2.150167e-006 0.0214068
-2.150117e-006 0.0105307
-2.150067e-006 0.0189899
-2.150017e-006 0.0362534
-2.149967e-006 0.0436767
-2.149917e-006 0.0438493
-2.149867e-006 0.0493737
-2.149817e-006 0.0536895
-2.149767e-006 0.056797
-2.149717e-006 0.0536895
-2.149667e-006 0.040224
-2.149617e-006 0.0302112
-2.149567e-006 0.0281395
-2.149517e-006 0.0322828
-2.149467e-006 0.0186446
-2.149417e-006 0.0029348
-2.149367e-006 0.00224426
-2.149317e-006 -0.00379797
-2.149267e-006 -0.0138108
-2.149217e-006 -0.0158824
-2.149167e-006 -0.000863176
-2.149117e-006 0.0103581
-2.149067e-006 0.0188172
-2.149017e-006 0.0305564
-2.148967e-006 0.0340091
-2.148917e-006 0.0310743
-2.148867e-006 0.0233057
-2.148817e-006 0.0174361
-2.148767e-006 0.0131203
-2.148717e-006 0.0153645
-2.148667e-006 0.0115666
-2.148617e-006 0.00863176
-2.148567e-006 0.0120845
-2.148517e-006 0.00897703
-2.148467e-006 0.00120845
-2.148417e-006 -0.00448851
-2.148367e-006 -0.0034527
-2.148317e-006 -0.00258953
-2.148267e-006 -0.00189899
-2.148217e-006 -0.00138108
-2.148167e-006 0.00448851
-2.148117e-006 0.00880439
-2.148067e-006 0.0176088
-2.148017e-006 0.0407419
-2.147967e-006 0.0637024
-2.147917e-006 0.0697446
-2.147867e-006 0.0688814
-2.147817e-006 0.0683635
-2.147767e-006 0.0512726
-2.147717e-006 0.027449
-2.147667e-006 0.0151919
-2.147617e-006 0.0169182
-2.147567e-006 0.0126024
-2.147517e-006 -0.00155372
-2.147467e-006 -0.00656014
-2.147417e-006 -0.00500642
-2.147367e-006 0.00725068
-2.147317e-006 0.0219247
-2.147267e-006 0.027449
-2.147217e-006 0.0315922
-2.147167e-006 0.0348723
-2.147117e-006 0.0315922
-2.147067e-006 0.0182993
-2.147017e-006 0.0136382
-2.146967e-006 0.0212341
-2.146917e-006 0.0324554
-2.146867e-006 0.0574875
-2.146817e-006 0.0706078
-2.146767e-006 0.0585233
-2.146717e-006 0.0495463
-2.146667e-006 0.0481652
-2.146617e-006 0.0471294
-2.146567e-006 0.0464389
-2.146517e-006 0.0514453
-2.146467e-006 0.044022
-2.146417e-006 0.0110486
-2.146367e-006 0.00276216
-2.146317e-006 0.0296932
-2.146267e-006 0.0497189
-2.146217e-006 0.0428135
-2.146167e-006 0.0322828
-2.146117e-006 0.0352176
-2.146067e-006 0.0374618
-2.146017e-006 0.0336639
-2.145967e-006 0.0252047
-2.145917e-006 0.0189899
-2.145867e-006 0.0196804
-2.145817e-006 0.0203709
-2.145767e-006 0.0151919
-2.145717e-006 0.0058696
-2.145667e-006 0.00448851
-2.145617e-006 0.00328007
-2.145567e-006 0.00258953
-2.145517e-006 0.00742331
-2.145467e-006 0.00552432
-2.145417e-006 -0.00138108
-2.145367e-006 -0.00103581
-2.145317e-006 0.0101855
-2.145267e-006 0.0132929
-2.145217e-006 0.0098402
-2.145167e-006 0.00189899
-2.145117e-006 0.0124297
-2.145067e-006 0.0369439
-2.145017e-006 0.0386703
-2.144967e-006 0.0234784
-2.144917e-006 0.00673277
-2.144867e-006 0.0105307
-2.144817e-006 0.0189899
-2.144767e-006 0.00863176
-2.144717e-006 0.0120845
-2.144667e-006 0.02555
-2.144617e-006 0.0246868
-2.144567e-006 0.0239963
-2.144517e-006 0.0234784
-2.144467e-006 0.0176088
-2.144417e-006 0.00224426
-2.144367e-006 -0.00379797
-2.144317e-006 0.00811385
-2.144267e-006 0.0170909
-2.144217e-006 0.0182993
-2.144167e-006 0.0138108
-2.144117e-006 0.0214068
-2.144067e-006 0.032628
-2.144017e-006 0.0409145
-2.143967e-006 0.047302
-2.143917e-006 0.0464389
-2.143867e-006 0.0403966
-2.143817e-006 0.0303838
-2.143767e-006 0.0227878
-2.143717e-006 0.00604223
-2.143667e-006 -0.0063875
-2.143617e-006 0.000690541
-2.143567e-006 0.0170909
-2.143517e-006 0.029348
-2.143467e-006 0.0219247
-2.143417e-006 0.00552432
-2.143367e-006 -0.00138108
-2.143317e-006 0.00448851
-2.143267e-006 0.019853
-2.143217e-006 0.0314196
-2.143167e-006 0.0181267
-2.143117e-006 0.00258953
-2.143067e-006 0.00742331
-2.143017e-006 0.0110486
-2.142967e-006 0.00276216
-2.142917e-006 -0.00897703
-2.142867e-006 -0.0122571
-2.142817e-006 -0.00914966
-2.142767e-006 -0.00138108
-2.142717e-006 0.00448851
-2.142667e-006 0.0034527
-2.142617e-006 0.00258953
-2.142567e-006 0.018472
-2.142517e-006 0.0414324
-2.142467e-006 0.0476473
-2.142417e-006 0.0412598
-2.142367e-006 0.036426
-2.142317e-006 0.0438493
-2.142267e-006 0.044022
-2.142217e-006 0.0329733
-2.142167e-006 0.0193351
-2.142117e-006 0.0034527
-2.142067e-006 -0.00845912
-2.142017e-006 -0.0172635
-2.141967e-006 -0.00742331
-2.141917e-006 0.00535169
-2.141867e-006 0.00397061
-2.141817e-006 0.00845912
-2.141767e-006 0.0174361
-2.141717e-006 0.0131203
-2.141667e-006 -0.00673277
-2.141617e-006 -0.0215794
-2.141567e-006 -0.021752
-2.141517e-006 -0.0162277
-2.141467e-006 -0.0122571
-2.141417e-006 -0.014674
-2.141367e-006 -0.016573
-2.141317e-006 -0.0124297
-2.141267e-006 -0.0093223
-2.141217e-006 -0.00155372
-2.141167e-006 0.0208889
-2.141117e-006 0.0322828
-2.141067e-006 0.0241689
-2.141017e-006 0.023651
-2.140967e-006 0.0288301
-2.140917e-006 0.0271037
-2.140867e-006 0.0203709
-2.140817e-006 0.0207162
-2.140767e-006 0.0376345
-2.140717e-006 0.0502368
-2.140667e-006 0.0486831
-2.140617e-006 0.042123
-2.140567e-006 0.0371166
-2.140517e-006 0.0333186
-2.140467e-006 0.0250321
-2.140417e-006 0.0243416
-2.140367e-006 0.0238237
-2.140317e-006 0.0233057
-2.140267e-006 0.0284848
-2.140217e-006 0.0324554
-2.140167e-006 0.0464389
-2.140117e-006 0.0512726
-2.140067e-006 0.044022
-2.140017e-006 0.044022
-2.139967e-006 0.0386703
-2.139917e-006 0.034527
-2.139867e-006 0.0479926
-2.139817e-006 0.0635297
-2.139767e-006 0.0642203
-2.139717e-006 0.0592139
-2.139667e-006 0.0498916
-2.139617e-006 0.0429862
-2.139567e-006 0.0543801
-2.139517e-006 0.0683635
-2.139467e-006 0.0623213
-2.139417e-006 0.0357355
-2.139367e-006 0.0103581
-2.139317e-006 0.00776858
-2.139267e-006 0.0222699
-2.139217e-006 0.0333186
-2.139167e-006 0.0305564
-2.139117e-006 0.0174361
-2.139067e-006 0.00759595
-2.139017e-006 0.000172635
-2.138967e-006 -0.0164003
-2.138917e-006 -0.0343544
-2.138867e-006 -0.0367713
-2.138817e-006 -0.0276216
-2.138767e-006 -0.0317649
-2.138717e-006 -0.0403966
-2.138667e-006 -0.0412598
-2.138617e-006 -0.0365987
-2.138567e-006 -0.0219247
-2.138517e-006 -0.0164003
-2.138467e-006 -0.0177814
-2.138417e-006 -0.00794122
-2.138367e-006 -0.00034527
-2.138317e-006 -0.0058696
-2.138267e-006 -0.00431588
-2.138217e-006 -0.00328007
-2.138167e-006 -0.0134655
-2.138117e-006 -0.0157098
-2.138067e-006 -0.00621487
-2.138017e-006 0.0063875
-2.137967e-006 0.0212341
-2.137917e-006 0.0324554
-2.137867e-006 0.0353902
-2.137817e-006 0.0265858
-2.137767e-006 0.02555
-2.137717e-006 0.0355628
-2.137667e-006 0.0322828
-2.137617e-006 0.0186446
-2.137567e-006 0.0139834
-2.137517e-006 0.0271037
-2.137467e-006 0.0314196
-2.137417e-006 0.0290027
-2.137367e-006 0.0328007
-2.137317e-006 0.0410872
-2.137267e-006 0.0583507
-2.137217e-006 0.0659466
-2.137167e-006 0.054898
-2.137117e-006 0.0357355
-2.137067e-006 0.0158824
-2.137017e-006 0.000863176
-2.136967e-006 -0.0103581
-2.136917e-006 -0.0243416
-2.136867e-006 -0.0346997
-2.136817e-006 -0.0260679
-2.136767e-006 -0.0141561
-2.136717e-006 -0.00500642
-2.136667e-006 0.00725068
-2.136617e-006 0.010876
-2.136567e-006 0.0136382
-2.136517e-006 0.0157098
-2.136467e-006 0.0174361
-2.136417e-006 0.018472
-2.136367e-006 0.0195078
-2.136317e-006 0.02555
-2.136267e-006 0.0246868
-2.136217e-006 0.0239963
-2.136167e-006 0.023651
-2.136117e-006 0.0231331
-2.136067e-006 0.0340091
-2.136017e-006 0.0419503
-2.135967e-006 0.0479926
-2.135917e-006 0.058178
-2.135867e-006 0.060077
-2.135817e-006 0.0397061
-2.135767e-006 0.0132929
-2.135717e-006 0.00448851
-2.135667e-006 0.0143287
-2.135617e-006 0.0272764
-2.135567e-006 0.0314196
-2.135517e-006 0.040224
-2.135467e-006 0.0466115
-2.135417e-006 0.0460936
-2.135367e-006 0.0455757
-2.135317e-006 0.0341818
-2.135267e-006 0.0257226
-2.135217e-006 0.0303838
-2.135167e-006 0.0283122
-2.135117e-006 0.0322828
-2.135067e-006 0.0407419
-2.135017e-006 0.0471294
-2.134967e-006 0.0464389
-2.134917e-006 0.029348
-2.134867e-006 0.0219247
-2.134817e-006 0.0220973
-2.134767e-006 0.016573
-2.134717e-006 0.00138108
-2.134667e-006 -0.0100128
-2.134617e-006 -0.00189899
-2.134567e-006 -0.00155372
-2.134517e-006 -0.00656014
-2.134467e-006 -0.0105307
-2.134417e-006 -0.00794122
-2.134367e-006 -0.0058696
-2.134317e-006 -0.0153645
-2.134267e-006 -0.0170909
-2.134217e-006 -0.012775
-2.134167e-006 -0.00414324
-2.134117e-006 -0.00310743
-2.134067e-006 -0.00776858
-2.134017e-006 -0.00034527
-2.133967e-006 -0.0058696
-2.133917e-006 -0.0264132
-2.133867e-006 -0.0307291
-2.133817e-006 -0.0176088
-2.133767e-006 -0.00776858
-2.133717e-006 -0.0113939
-2.133667e-006 -0.0139834
-2.133617e-006 -0.00500642
-2.133567e-006 0.012775
-2.133517e-006 0.0260679
-2.133467e-006 0.0305564
-2.133417e-006 0.0284848
-2.133367e-006 0.0324554
-2.133317e-006 0.0298659
-2.133267e-006 0.0113939
-2.133217e-006 0.00310743
-2.133167e-006 0.00776858
-2.133117e-006 0.0113939
-2.133067e-006 0.00845912
-2.133017e-006 0.0063875
-2.132967e-006 0.0103581
-2.132917e-006 0.0132929
-2.132867e-006 0.0155372
-2.132817e-006 0.0226152
-2.132767e-006 0.0334912
-2.132717e-006 0.0416051
-2.132667e-006 0.0367713
-2.132617e-006 0.0276216
-2.132567e-006 0.0262405
-2.132517e-006 0.0362534
-2.132467e-006 0.0381524
-2.132417e-006 0.0286574
-2.132367e-006 0.0215794
-2.132317e-006 0.0107034
-2.132267e-006 0.00241689
-2.132217e-006 0.00189899
-2.132167e-006 0.00690541
-2.132117e-006 0.0162277
-2.132067e-006 0.0176088
-2.132017e-006 0.0132929
-2.131967e-006 0.00448851
-2.131917e-006 -0.00759595
-2.131867e-006 -0.0167456
-2.131817e-006 -0.0181267
-2.131767e-006 -0.00258953
-2.131717e-006 0.00914966
-2.131667e-006 0.0122571
-2.131617e-006 0.0201983
-2.131567e-006 0.0207162
-2.131517e-006 0.0210615
-2.131467e-006 0.0214068
-2.131417e-006 0.0105307
-2.131367e-006 0.00241689
-2.131317e-006 0.00172635
-2.131267e-006 0.00138108
-2.131217e-006 0.00656014
-2.131167e-006 0.0214068
-2.131117e-006 0.0381524
-2.131067e-006 0.0450578
-2.131017e-006 0.0448851
-2.130967e-006 0.0502368
-2.130917e-006 0.0597318
-2.130867e-006 0.0612855
-2.130817e-006 0.0626666
-2.130767e-006 0.0635297
-2.130717e-006 0.058696
-2.130667e-006 0.0605949
-2.130617e-006 0.0564517
-2.130567e-006 0.0535169
-2.130517e-006 0.0511
-2.130467e-006 0.038325
-2.130417e-006 0.0233057
-2.130367e-006 0.00656014
-2.130317e-006 -0.000690541
-2.130267e-006 -0.000517905
-2.130217e-006 -0.0113939
-2.130167e-006 -0.0250321
-2.130117e-006 -0.0243416
-2.130067e-006 -0.012775
-2.130017e-006 -0.00414324
-2.129967e-006 -0.00310743
-2.129917e-006 0.00328007
-2.129867e-006 0.0134655
-2.129817e-006 0.0155372
-2.129767e-006 0.00621487
-2.129717e-006 -0.000863176
-2.129667e-006 -0.000690541
-2.129617e-006 -0.000517905
-2.129567e-006 0.00517905
-2.129517e-006 0.0093223
-2.129467e-006 0.0126024
-2.129417e-006 0.0148466
-2.129367e-006 0.0112213
-2.129317e-006 0.00845912
-2.129267e-006 0.0063875
-2.129217e-006 0.00466115
-2.129167e-006 -0.00189899
-2.129117e-006 -0.0124297
-2.129067e-006 -0.0203709
-2.129017e-006 -0.0262405
-2.128967e-006 -0.0196804
-2.128917e-006 -0.0093223
-2.128867e-006 -0.00707804
-2.128817e-006 -0.00517905
-2.128767e-006 -0.00397061
-2.128717e-006 -0.00845912
-2.128667e-006 -0.0174361
-2.128617e-006 -0.0131203
-2.128567e-006 0.00120845
-2.128517e-006 0.0063875
-2.128467e-006 0.00483378
-2.128417e-006 -0.00189899
-2.128367e-006 -0.0124297
-2.128317e-006 -0.0148466
-2.128267e-006 -0.0112213
-2.128217e-006 -0.0193351
-2.128167e-006 -0.02555
-2.128117e-006 -0.0246868
-2.128067e-006 -0.0239963
-2.128017e-006 -0.0126024
-2.127967e-006 -0.00397061
-2.127917e-006 -0.0029348
-2.127867e-006 0.00328007
-2.127817e-006 0.0134655
-2.127767e-006 0.0157098
-2.127717e-006 0.00621487
-2.127667e-006 0.0101855
-2.127617e-006 0.0241689
-2.127567e-006 0.0291753
-2.127517e-006 0.027449
-2.127467e-006 0.0150193
-2.127417e-006 0.00034527
-2.127367e-006 0.000172635
-2.127317e-006 0.000172635
-2.127267e-006 -0.010876
-2.127217e-006 -0.00811385
-2.127167e-006 0.0103581
-2.127117e-006 0.0298659
-2.127067e-006 0.0333186
-2.127017e-006 0.0250321
-2.126967e-006 0.0353902
-2.126917e-006 0.0429862
-2.126867e-006 0.0378071
-2.126817e-006 0.0338365
-2.126767e-006 0.0253774
-2.126717e-006 0.0246868
-2.126667e-006 0.0239963
-2.126617e-006 0.0234784
-2.126567e-006 0.0231331
-2.126517e-006 0.0063875
-2.126467e-006 -0.00621487
-2.126417e-006 -0.0101855
-2.126367e-006 -0.00759595
-2.126317e-006 -0.000172635
-2.126267e-006 0.00535169
-2.126217e-006 0.00949493
-2.126167e-006 0.00707804
-2.126117e-006 0.00535169
-2.126067e-006 -0.00155372
-2.126017e-006 -0.0120845
-2.125967e-006 -0.014674
-2.125917e-006 -0.00552432
-2.125867e-006 0.00690541
-2.125817e-006 0.0107034
-2.125767e-006 0.0134655
-2.125717e-006 0.0157098
-2.125667e-006 0.00621487
-2.125617e-006 0.00466115
-2.125567e-006 0.0200257
-2.125517e-006 0.0260679
-2.125467e-006 0.0195078
-2.125417e-006 0.0201983
-2.125367e-006 0.0262405
-2.125317e-006 0.0141561
-2.125267e-006 -0.00034527
-2.125217e-006 -0.0058696
-2.125167e-006 -0.0098402
-2.125117e-006 -0.0129476
-2.125067e-006 -0.0151919
-2.125017e-006 -0.00034527
-2.124967e-006 0.0107034
-2.124917e-006 -0.0029348
-2.124867e-006 -0.0132929
-2.124817e-006 0.00103581
-2.124767e-006 0.0172635
-2.124717e-006 0.018472
-2.124667e-006 0.00845912
-2.124617e-006 -0.00466115
-2.124567e-006 0.00742331
-2.124517e-006 0.0276216
-2.124467e-006 0.0262405
-2.124417e-006 0.0196804
-2.124367e-006 0.0203709
-2.124317e-006 0.0151919
-2.124267e-006 0.000517905
-2.124217e-006 0.00034527
-2.124167e-006 0.00569696
-2.124117e-006 0.00431588
-2.124067e-006 0.0143287
-2.124017e-006 0.0381524
-2.123967e-006 0.0562791
-2.123917e-006 0.0531716
-2.123867e-006 0.0400514
-2.123817e-006 0.0300385
-2.123767e-006 0.0334912
-2.123717e-006 0.0417777
-2.123667e-006 0.0367713
-2.123617e-006 0.0386703
-2.123567e-006 0.0400514
-2.123517e-006 0.0189899
-2.123467e-006 -0.00776858
-2.123417e-006 -0.0167456
-2.123367e-006 -0.00155372
-2.123317e-006 0.0098402
-2.123267e-006 0.00742331
-2.123217e-006 0
-2.123167e-006 -0.0110486
-2.123117e-006 -0.0193351
-2.123067e-006 -0.0200257
-2.123017e-006 -0.00397061
-2.122967e-006 0.0134655
-2.122917e-006 0.0157098
-2.122867e-006 0.0227878
-2.122817e-006 0.0281395
-2.122767e-006 0.0210615
-2.122717e-006 0.0158824
-2.122667e-006 0.0174361
-2.122617e-006 0.0186446
-2.122567e-006 0.0195078
-2.122517e-006 0.014674
-2.122467e-006 -0.00552432
-2.122417e-006 -0.0151919
-2.122367e-006 -0.0113939
-2.122317e-006 -0.00310743
-2.122267e-006 0.00328007
-2.122217e-006 0.00241689
-2.122167e-006 -0.00914966
-2.122117e-006 -0.0234784
-2.122067e-006 -0.0231331
-2.122017e-006 -0.0227878
-2.121967e-006 -0.0281395
-2.121917e-006 -0.0210615
-2.121867e-006 -0.00483378
-2.121817e-006 0.00189899
-2.121767e-006 0.00138108
-2.121717e-006 0.00656014
-2.121667e-006 0.0214068
-2.121617e-006 0.032628
-2.121567e-006 0.0355628
-2.121517e-006 0.0321101
-2.121467e-006 0.0407419
-2.121417e-006 0.0471294
-2.121367e-006 0.0298659
-2.121317e-006 0.0224426
-2.121267e-006 0.0333186
-2.121217e-006 0.0305564
-2.121167e-006 0.0119118
-2.121117e-006 0.00897703
-2.121067e-006 0.0122571
-2.121017e-006 0.00914966
-2.120967e-006 0.0179541
-2.120917e-006 0.0245142
-2.120867e-006 0.0182993
-2.120817e-006 0.0193351
-2.120767e-006 0.036426
-2.120717e-006 0.0659466
-2.120667e-006 0.0769953
-2.120617e-006 0.0633571
-2.120567e-006 0.0585233
-2.120517e-006 0.0604223
-2.120467e-006 0.0509274
-2.120417e-006 0.0328007
-2.120367e-006 0.0189899
-2.120317e-006 0.0143287
-2.120267e-006 0.021752
-2.120217e-006 0.038325
-2.120167e-006 0.0398787
-2.120117e-006 0.0298659
-2.120067e-006 0.0224426
-2.120017e-006 0.0224426
-2.119967e-006 0.0222699
-2.119917e-006 0.0112213
-2.119867e-006 0.0029348
-2.119817e-006 0.00224426
-2.119767e-006 0.0181267
-2.119717e-006 0.0302112
-2.119667e-006 0.0226152
-2.119617e-006 0.0224426
-2.119567e-006 0.0279669
-2.119517e-006 0.0319375
-2.119467e-006 0.0239963
-2.119417e-006 0.00707804
-2.119367e-006 -0.0167456
-2.119317e-006 -0.0400514
-2.119267e-006 -0.0466115
-2.119217e-006 -0.0460936
-2.119167e-006 -0.034527
-2.119117e-006 -0.0203709
-2.119067e-006 -0.0208889
-2.119017e-006 -0.0212341
-2.118967e-006 -0.0214068
-2.118917e-006 -0.0271037
-2.118867e-006 -0.0258953
-2.118817e-006 -0.0138108
-2.118767e-006 -0.0158824
-2.118717e-006 -0.0174361
-2.118667e-006 0.0143287
-2.118617e-006 0.0328007
-2.118567e-006 0.0136382
-2.118517e-006 -0.000690541
-2.118467e-006 0.00500642
-2.118417e-006 0.014674
-2.118367e-006 0.016573
-2.118317e-006 0.00690541
-2.118267e-006 -0.00034527
-2.118217e-006 0.0107034
-2.118167e-006 0.00811385
-2.118117e-006 -0.0103581
-2.118067e-006 -0.0188172
-2.118017e-006 -0.0196804
-2.117967e-006 -0.00379797
-2.117917e-006 0.00276216
-2.117867e-006 -0.0034527
-2.117817e-006 -0.00258953
-2.117767e-006 0.00362534
-2.117717e-006 0.00811385
-2.117667e-006 0.0115666
-2.117617e-006 0.0196804
-2.117567e-006 0.0203709
-2.117517e-006 0.0207162
-2.117467e-006 0.0210615
-2.117417e-006 0.0103581
-2.117367e-006 -0.00328007
-2.117317e-006 -0.0134655
-2.117267e-006 -0.0155372
-2.117217e-006 -0.0117392
-2.117167e-006 -0.00880439
-2.117117e-006 -0.00656014
-2.117067e-006 -0.00500642
-2.117017e-006 0.00172635
-2.116967e-006 0.00138108
-2.116917e-006 -0.0100128
-2.116867e-006 -0.0350449
-2.116817e-006 -0.0483378
-2.116767e-006 -0.0252047
-2.116717e-006 -0.0134655
-2.116667e-006 -0.0210615
-2.116617e-006 -0.0214068
-2.116567e-006 -0.0105307
-2.116517e-006 -0.00241689
-2.116467e-006 -0.00172635
-2.116417e-006 -0.00138108
-2.116367e-006 -0.0120845
-2.116317e-006 -0.02555
-2.116267e-006 -0.0246868
-2.116217e-006 -0.018472
-2.116167e-006 -0.0029348
-2.116117e-006 0.00328007
-2.116067e-006 0.00241689
-2.116017e-006 0.00742331
-2.115967e-006 0
-2.115917e-006 -0.00552432
-2.115867e-006 -0.00414324
-2.115817e-006 0.00241689
-2.115767e-006 0.012775
-2.115717e-006 0.0151919
-2.115667e-006 0.0058696
-2.115617e-006 -0.00656014
-2.115567e-006 0.000517905
-2.115517e-006 0.0169182
-2.115467e-006 0.023651
-2.115417e-006 0.0233057
-2.115367e-006 0.0229605
-2.115317e-006 0.0283122
-2.115267e-006 0.0267584
-2.115217e-006 0.0200257
-2.115167e-006 0.0150193
-2.115117e-006 0.0113939
-2.115067e-006 0.0139834
-2.115017e-006 0.0215794
-2.114967e-006 0.021752
-2.114917e-006 0.0107034
